# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_ppc_model
# start_datetime = 2022-06-21 17:24:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_ppc-20220621192447.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,mu,sigma,calories
0,0,110.835,1.61726,109.984
0,0,113.736,6.64624,109.539
0,0,102.11,7.73254,104.739
0,0,118.139,3.07139,114.401
0,0,141.805,22.9433,135.918
0,0,132.66,20.4201,152.379
0,0,117.304,7.1963,121.888
0,0,100.289,18.9617,91.4744
0,0,128.77,5.20121,131.009
0,0,108.56,8.48216,107.229
0,0,87.8541,3.95217,79.9819
0,0,129.877,17.1423,124.344
0,0,104.805,0.266889,104.519
0,0,122.203,3.64921,115.106
0,0,110.148,4.36455,108.12
0,0,136.916,30.6352,130.289
0,0,145.776,5.64186,151.675
0,0,111.449,10.1318,104.458
0,0,99.1421,1.59049,97.1149
0,0,124.626,25.1739,107.834
0,0,126.649,8.14737,131.714
0,0,114.289,0.123898,114.107
0,0,117.965,1.01417,117.298
0,0,100.467,4.61369,107.827
0,0,103.208,1.00781,102.615
0,0,124.127,25.152,124.234
0,0,109.014,5.299,103.471
0,0,143.224,18.7789,130.935
0,0,110.16,4.38472,111.615
0,0,94.0644,8.60196,102.651
0,0,147.143,11.0917,138.833
0,0,129.768,37.6647,218.256
0,0,100.347,6.84497,98.7196
0,0,148.692,5.99151,138.868
0,0,114.638,7.65334,114.385
0,0,98.5491,12.6845,92.2374
0,0,127.512,22.9734,122.189
0,0,89.8115,4.97179,95.9781
0,0,114.374,46.9569,186.187
0,0,134.42,43.7984,143.892
0,0,103.584,9.68701,95.0994
0,0,95.3428,11.9989,92.1568
0,0,97.3653,16.3447,74.3432
0,0,146.574,23.3967,142.429
0,0,111.414,9.89685,120.369
0,0,123.887,17.963,113.539
0,0,116.757,10.7247,114.643
0,0,118.334,8.20877,127.405
0,0,96.5614,7.42086,104.619
0,0,103.862,101.653,200.718
0,0,84.1489,25.1009,116.216
0,0,128.83,82.4955,340.221
0,0,102.256,9.44555,107.262
0,0,98.2712,16.0864,91.3394
0,0,127.776,39.8767,100.235
0,0,111.41,1.74652,111.78
0,0,110.365,35.7551,128.035
0,0,85.7631,4.5185,83.4343
0,0,137.241,5.88222,140.396
0,0,128.338,32.0733,156.557
0,0,81.0284,5.91754,81.6821
0,0,91.7907,14.8911,88.5066
0,0,95.3718,17.9105,113.731
0,0,96.2258,6.23942,107.099
0,0,114.804,5.32288,116.125
0,0,121.076,2.9511,120.079
0,0,114.418,5.96081,117.63
0,0,122.56,6.79857,111.382
0,0,100.026,6.32197,107.738
0,0,87.8479,7.73818,88.408
0,0,126.278,2.7523,126.362
0,0,136.083,0.22178,136.333
0,0,127.708,3.59972,129.856
0,0,82.3849,37.4708,102.166
0,0,113.947,10.2542,119.319
0,0,112.847,30.2068,152.845
0,0,129.582,1.15703,129.05
0,0,139.17,35.9628,132.465
0,0,140.961,16.1012,128.597
0,0,100.486,2.35786,101.049
0,0,116.182,3.33903,115.646
0,0,127.068,4.34549,120.556
0,0,131.294,14.7683,131.257
0,0,102.247,18.0783,116.931
0,0,112.349,0.344607,112.073
0,0,106.02,5.48301,102.754
0,0,137.091,19.2125,143.095
0,0,121.773,6.91303,108.415
0,0,125.424,4.66843,127.601
0,0,110.582,7.27898,106.796
0,0,134.884,9.69637,133.733
0,0,123.827,1.46372,123.032
0,0,132.633,22.558,111.102
0,0,112.963,0.764211,112.587
0,0,108.809,20.8728,102.074
0,0,103.325,14.3232,94.3988
0,0,110.619,11.3358,129.622
0,0,128.101,0.186361,128.022
0,0,126.057,4.03674,122.493
0,0,117.806,13.1567,119.865
0,0,97.3967,5.38148,95.0002
0,0,122.874,1.57013,121.942
0,0,96.5531,2.11287,99.9791
0,0,106.066,3.47874,101.565
0,0,117.531,3.29506,125.857
0,0,119.197,22.7845,156.781
0,0,106.063,18.3859,85.3156
0,0,111.777,1.97837,113.973
0,0,140.086,2.89624,143.702
0,0,108.818,11.3898,110.037
0,0,113.461,7.07554,112.247
0,0,117.388,6.571,107.623
0,0,122.928,35.4017,131.113
0,0,86.3862,7.92017,86.0289
0,0,108.584,3.82216,108.743
0,0,121.871,1.46723,123.631
0,0,106.705,24.5447,90.9058
0,0,108.948,2.20426,111.214
0,0,106.971,3.77183,106.136
0,0,118.889,12.6013,122.282
0,0,118.011,8.01242,105.874
0,0,138.029,1.79552,138.428
0,0,132.246,0.468233,132.291
0,0,143.291,31.1259,64.8
0,0,118.119,19.9978,148.301
0,0,115.35,28.3158,104.04
0,0,129.263,2.36835,131.759
0,0,132.345,9.67111,138.351
0,0,143.932,13.3949,140.856
0,0,125.091,2.54182,127.568
0,0,120.804,13.5596,126.366
0,0,117.858,8.13578,109.985
0,0,106.431,1.12829,106.374
0,0,151.646,6.87326,151.182
0,0,138.392,3.93337,138.226
0,0,102.835,9.82008,97.8046
0,0,91.924,10.3526,90.3837
0,0,118.465,5.47255,124.672
0,0,117.057,14.449,129.736
0,0,92.3362,26.2011,84.825
0,0,121.544,30.4318,114.017
0,0,140.078,6.16372,132.402
0,0,71.1613,3.09227,72.6132
0,0,126.353,37.0336,80.2524
0,0,93.6998,7.73846,86.6635
0,0,143.012,16.7365,151.211
0,0,96.8012,26.547,128.826
0,0,132.413,3.21575,132.977
0,0,126.497,3.63731,125.031
0,0,127.113,11.4148,129.817
0,0,113.677,3.53752,114.76
0,0,122.62,0.242674,122.64
0,0,97.0509,29.9557,122.098
0,0,87.6694,2.59543,86.3913
0,0,89.9981,0.864937,90.2003
0,0,111.873,7.57019,115.994
0,0,132.046,5.95628,133.235
0,0,118.429,49.4067,38.8936
0,0,113.294,16.436,115.544
0,0,125.561,6.93102,118.464
0,0,94.1763,36.8327,119.178
0,0,121.523,0.295251,121.637
0,0,132.332,3.08565,138.308
0,0,110.787,0.349927,110.341
0,0,131.995,25.9079,131.253
0,0,130.423,0.567771,130.963
0,0,120.75,25.7362,124.341
0,0,111.711,8.56639,117.451
0,0,130.968,18.511,143.21
0,0,94.9799,6.35371,93.0547
0,0,110.077,7.49183,115.736
0,0,103.015,8.83405,117.672
0,0,120.626,41.2733,112.117
0,0,83.2254,11.1606,57.7544
0,0,126.225,0.293704,125.814
0,0,107.856,0.871541,108.845
0,0,124.583,19.961,142.264
0,0,87.5299,42.8717,97.472
0,0,101.314,11.8748,100.808
0,0,116.919,9.62342,102.558
0,0,114.081,41.2412,114.057
0,0,104.039,20.6876,127.55
0,0,117.918,16.5693,103.054
0,0,125.015,1.8474,124.758
0,0,126.337,3.71691,126.779
0,0,124.552,19.5865,79.7847
0,0,121.57,4.82666,123.263
0,0,104.841,0.536707,104.438
0,0,121.985,20.9352,119.33
0,0,126.026,11.8076,108.163
0,0,126.901,3.51371,131.771
0,0,96.1786,30.7911,65.7976
0,0,109.953,4.96679,100.979
0,0,87.6823,29.3673,78.7655
0,0,129.824,0.14992,129.773
0,0,117.981,5.36429,118.142
0,0,94.3691,2.64198,95.9421
0,0,99.7251,32.1773,184.402
0,0,102.989,29.9776,75.4157
0,0,93.2463,10.1775,102.265
0,0,115.95,37.8654,143.816
0,0,110.028,37.7197,143.85
0,0,127.226,25.8392,125.32
0,0,106.474,28.9903,116.899
0,0,121.257,12.5829,125.632
0,0,120.396,31.2749,124.745
0,0,134.503,76.6463,288.688
0,0,117.29,4.14723,123.627
0,0,91.804,10.0863,89.4543
0,0,117.108,12.1357,114.101
0,0,104.368,0.0628978,104.376
0,0,106.755,16.6496,91.0528
0,0,115.26,33.6407,34.9056
0,0,127.632,15.6941,100.851
0,0,130.666,119.343,369.59
0,0,119.627,25.8033,104.563
0,0,103.556,9.84093,89.8652
0,0,121.163,18.0619,130.636
0,0,120.496,15.1852,82.1713
0,0,80.0259,28.6424,86.2721
0,0,111.042,2.95958,106.284
0,0,113.639,15.9736,79.2929
0,0,127.034,3.12473,126.943
0,0,113.122,8.86078,107.741
0,0,101.947,5.29929,95.4786
0,0,101.076,2.24519,99.1438
0,0,110.809,18.0343,96.2477
0,0,113.02,8.89201,110.979
0,0,136.427,15.0059,151.867
0,0,106.236,12.5594,97.0065
0,0,127.106,2.35673,125.562
0,0,116.517,14.7367,117.479
0,0,99.6811,1.96409,98.3386
0,0,117.805,8.57893,133.967
0,0,121.212,8.93858,120.138
0,0,167.482,2.03685,170.68
0,0,97.3199,16.7979,108.178
0,0,110.342,31.3665,172.669
0,0,122.673,1.99119,125.834
0,0,103.653,15.4842,84.6386
0,0,121.716,18.4577,119.736
0,0,121.888,0.34127,121.924
0,0,111.241,14.917,96.6375
0,0,118.338,35.4928,112.498
0,0,117.042,7.63893,113.216
0,0,143.329,3.0287,144.515
0,0,105.57,7.48139,110.708
0,0,116.85,10.0409,121.273
0,0,129.565,14.0565,96.0927
0,0,112.72,27.1455,106.638
0,0,106.581,15.4501,115.381
0,0,130.393,4.86736,133.37
# 
#  Elapsed Time: 0 seconds (Warm-up)
#                0.042 seconds (Sampling)
#                0.042 seconds (Total)
# 
