# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_ppc_model
# start_datetime = 2022-06-21 18:35:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_ppc-20220621203543.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,mu,sigma,calories
0,0,90.4389,16.4023,79.0368
0,0,93.9954,16.8937,85.8152
0,0,98.7423,14.369,94.6437
0,0,115.838,47.27,182.051
0,0,80.3509,0.174076,80.5476
0,0,129.685,10.1898,124.517
0,0,73.374,3.06083,75.5642
0,0,123.469,13.8592,145.354
0,0,128.212,10.6002,134.003
0,0,127.803,2.09967,127.028
0,0,103.883,54.7962,183.753
0,0,117.54,22.946,124.903
0,0,105.775,11.306,104.882
0,0,105.186,1.49663,105.386
0,0,112.177,23.3193,112.068
0,0,100.835,1.61726,99.9839
0,0,103.736,6.64624,99.5391
0,0,92.1095,7.73254,94.7395
0,0,108.139,3.07139,104.401
0,0,131.805,22.9433,125.918
0,0,122.66,20.4201,142.379
0,0,107.304,7.1963,111.888
0,0,90.2889,18.9617,81.4744
0,0,118.77,5.20121,121.009
0,0,98.5604,8.48216,97.2289
0,0,77.8541,3.95217,69.9819
0,0,119.877,17.1423,114.344
0,0,94.8053,0.266889,94.5185
0,0,112.203,3.64921,105.106
0,0,100.148,4.36455,98.1204
0,0,126.916,30.6352,120.289
0,0,135.776,5.64186,141.675
0,0,101.449,10.1318,94.4578
0,0,89.1421,1.59049,87.1149
0,0,114.626,25.1739,97.8335
0,0,116.649,8.14737,121.714
0,0,104.289,0.123898,104.107
0,0,107.965,1.01417,107.298
0,0,90.467,4.61369,97.827
0,0,93.208,1.00781,92.6154
0,0,114.127,25.152,114.234
0,0,99.0143,5.299,93.4708
0,0,133.224,18.7789,120.935
0,0,100.16,4.38472,101.615
0,0,84.0644,8.60196,92.6513
0,0,137.143,11.0917,128.833
0,0,119.768,37.6647,208.256
0,0,90.3467,6.84497,88.7196
0,0,138.692,5.99151,128.868
0,0,104.638,7.65334,104.385
0,0,88.5491,12.6845,82.2374
0,0,117.512,22.9734,112.189
0,0,79.8115,4.97179,85.9781
0,0,104.374,46.9569,176.187
0,0,124.42,43.7984,133.892
0,0,93.5837,9.68701,85.0994
0,0,85.3428,11.9989,82.1568
0,0,87.3653,16.3447,64.3432
0,0,136.574,23.3967,132.429
0,0,101.414,9.89685,110.369
0,0,113.887,17.963,103.539
0,0,106.757,10.7247,104.643
0,0,108.334,8.20877,117.405
0,0,86.5614,7.42086,94.6188
0,0,93.862,101.653,190.718
0,0,74.1489,25.1009,106.216
0,0,118.83,82.4955,330.221
0,0,92.2556,9.44555,97.262
0,0,88.2712,16.0864,81.3394
0,0,117.776,39.8767,90.2353
0,0,101.41,1.74652,101.78
0,0,100.365,35.7551,118.035
0,0,75.7631,4.5185,73.4343
0,0,127.241,5.88222,130.396
0,0,118.338,32.0733,146.557
0,0,71.0284,5.91754,71.6821
0,0,81.7907,14.8911,78.5066
0,0,85.3718,17.9105,103.731
0,0,86.2258,6.23942,97.0994
0,0,104.804,5.32288,106.125
0,0,111.076,2.9511,110.079
0,0,104.418,5.96081,107.63
0,0,112.56,6.79857,101.382
0,0,90.0257,6.32197,97.7376
0,0,77.8479,7.73818,78.408
0,0,116.278,2.7523,116.362
0,0,126.083,0.22178,126.333
0,0,117.708,3.59972,119.856
0,0,72.3849,37.4708,92.1659
0,0,103.947,10.2542,109.319
0,0,102.847,30.2068,142.845
0,0,119.582,1.15703,119.05
0,0,129.17,35.9628,122.465
0,0,130.961,16.1012,118.597
0,0,90.4864,2.35786,91.0485
0,0,106.182,3.33903,105.646
0,0,117.068,4.34549,110.556
0,0,121.294,14.7683,121.257
0,0,92.2469,18.0783,106.931
0,0,102.349,0.344607,102.073
0,0,96.0197,5.48301,92.754
0,0,127.091,19.2125,133.095
0,0,111.773,6.91303,98.4152
0,0,115.424,4.66843,117.601
0,0,100.582,7.27898,96.7955
0,0,124.884,9.69637,123.733
0,0,113.827,1.46372,113.032
0,0,122.633,22.558,101.102
0,0,102.963,0.764211,102.587
0,0,98.809,20.8728,92.0735
0,0,93.3245,14.3232,84.3988
0,0,100.619,11.3358,119.622
0,0,118.101,0.186361,118.022
0,0,116.057,4.03674,112.493
0,0,107.806,13.1567,109.865
0,0,87.3967,5.38148,85.0002
0,0,112.874,1.57013,111.942
0,0,86.5531,2.11287,89.9791
0,0,96.0657,3.47874,91.5649
0,0,107.531,3.29506,115.857
0,0,109.197,22.7845,146.781
0,0,96.0634,18.3859,75.3156
0,0,101.777,1.97837,103.973
0,0,130.086,2.89624,133.702
0,0,98.8177,11.3898,100.037
0,0,103.461,7.07554,102.247
0,0,107.388,6.571,97.6226
0,0,112.928,35.4017,121.113
0,0,76.3862,7.92017,76.0289
0,0,98.5837,3.82216,98.7428
0,0,111.871,1.46723,113.631
0,0,96.7048,24.5447,80.9058
0,0,98.9476,2.20426,101.214
0,0,96.9705,3.77183,96.1359
0,0,108.889,12.6013,112.282
0,0,108.011,8.01242,95.8742
0,0,128.029,1.79552,128.428
0,0,122.246,0.468233,122.291
0,0,133.291,31.1259,54.8
0,0,108.119,19.9978,138.301
0,0,105.35,28.3158,94.0401
0,0,119.263,2.36835,121.759
0,0,122.345,9.67111,128.351
0,0,133.932,13.3949,130.856
0,0,115.091,2.54182,117.568
0,0,110.804,13.5596,116.366
0,0,107.858,8.13578,99.9848
0,0,96.4313,1.12829,96.3742
0,0,141.646,6.87326,141.182
0,0,128.392,3.93337,128.226
0,0,92.8346,9.82008,87.8046
0,0,81.924,10.3526,80.3837
0,0,108.465,5.47255,114.672
0,0,107.057,14.449,119.736
0,0,82.3362,26.2011,74.825
0,0,111.544,30.4318,104.017
0,0,130.078,6.16372,122.402
0,0,61.1613,3.09227,62.6132
0,0,116.353,37.0336,70.2524
0,0,83.6998,7.73846,76.6635
0,0,133.012,16.7365,141.211
0,0,86.8012,26.547,118.826
0,0,122.413,3.21575,122.977
0,0,116.497,3.63731,115.031
0,0,117.113,11.4148,119.817
0,0,103.677,3.53752,104.76
0,0,112.62,0.242674,112.64
0,0,87.0509,29.9557,112.098
0,0,77.6694,2.59543,76.3913
0,0,79.9981,0.864937,80.2003
0,0,101.873,7.57019,105.994
0,0,122.046,5.95628,123.235
0,0,108.429,49.4067,28.8936
0,0,103.294,16.436,105.544
0,0,115.561,6.93102,108.464
0,0,84.1763,36.8327,109.178
0,0,111.523,0.295251,111.637
0,0,122.332,3.08565,128.308
0,0,100.787,0.349927,100.341
0,0,121.995,25.9079,121.253
0,0,120.423,0.567771,120.963
0,0,110.75,25.7362,114.341
0,0,101.711,8.56639,107.451
0,0,120.968,18.511,133.21
0,0,84.9799,6.35371,83.0547
0,0,100.077,7.49183,105.736
0,0,93.0146,8.83405,107.672
0,0,110.626,41.2733,102.117
0,0,73.2254,11.1606,47.7544
0,0,116.225,0.293704,115.814
0,0,97.856,0.871541,98.8447
0,0,114.583,19.961,132.264
0,0,77.5299,42.8717,87.472
0,0,91.3136,11.8748,90.8078
0,0,106.919,9.62342,92.5581
0,0,104.081,41.2412,104.057
0,0,94.0386,20.6876,117.55
0,0,107.918,16.5693,93.0535
0,0,115.015,1.8474,114.758
0,0,116.337,3.71691,116.779
0,0,114.552,19.5865,69.7847
0,0,111.57,4.82666,113.263
0,0,94.8412,0.536707,94.4381
0,0,111.985,20.9352,109.33
0,0,116.026,11.8076,98.1628
0,0,116.901,3.51371,121.771
0,0,86.1786,30.7911,55.7976
0,0,99.9532,4.96679,90.9791
0,0,77.6823,29.3673,68.7655
0,0,119.824,0.14992,119.773
0,0,107.981,5.36429,108.142
0,0,84.3691,2.64198,85.9421
0,0,89.7251,32.1773,174.402
0,0,92.9887,29.9776,65.4157
0,0,83.2463,10.1775,92.2649
0,0,105.95,37.8654,133.816
0,0,100.028,37.7197,133.85
0,0,117.226,25.8392,115.32
0,0,96.4736,28.9903,106.899
0,0,111.257,12.5829,115.632
0,0,110.396,31.2749,114.745
0,0,124.503,76.6463,278.688
0,0,107.29,4.14723,113.627
0,0,81.804,10.0863,79.4543
0,0,107.108,12.1357,104.101
0,0,94.3679,0.0628978,94.3763
0,0,96.7553,16.6496,81.0528
0,0,105.26,33.6407,24.9056
0,0,117.632,15.6941,90.8509
0,0,120.666,119.343,359.59
0,0,109.627,25.8033,94.5627
0,0,93.556,9.84093,79.8652
0,0,111.163,18.0619,120.636
0,0,110.496,15.1852,72.1713
0,0,70.0259,28.6424,76.2721
0,0,101.042,2.95958,96.2843
0,0,103.639,15.9736,69.2929
0,0,117.034,3.12473,116.943
0,0,103.122,8.86078,97.7407
0,0,91.9474,5.29929,85.4786
0,0,91.0765,2.24519,89.1438
0,0,100.809,18.0343,86.2477
0,0,103.02,8.89201,100.979
0,0,126.427,15.0059,141.867
0,0,96.2355,12.5594,87.0065
0,0,117.106,2.35673,115.562
0,0,106.517,14.7367,107.479
0,0,89.6811,1.96409,88.3386
0,0,107.805,8.57893,123.967
0,0,111.212,8.93858,110.138
0,0,157.482,2.03685,160.68
0,0,87.3199,16.7979,98.1783
0,0,100.342,31.3665,162.669
0,0,112.673,1.99119,115.834
0,0,93.6533,15.4842,74.6386
0,0,111.716,18.4577,109.736
0,0,111.888,0.34127,111.924
0,0,101.241,14.917,86.6375
0,0,108.338,35.4928,102.498
0,0,107.042,7.63893,103.216
0,0,133.329,3.0287,134.515
0,0,95.5703,7.48139,100.708
0,0,106.85,10.0409,111.273
0,0,119.565,14.0565,86.0927
0,0,102.72,27.1455,96.6375
0,0,96.5814,15.4501,105.381
0,0,120.393,4.86736,123.37
# 
#  Elapsed Time: 0 seconds (Warm-up)
#                0.086 seconds (Sampling)
#                0.086 seconds (Total)
# 
