# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_ppc_model
# start_datetime = 2022-06-12 19:25:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_ppc-20220612212523.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,mu,sigma,calories
0,0,137.949,71.0211,176.75
0,0,137.404,14.0678,132.21
0,0,105.511,367.134,640.64
0,0,123.72,153.738,173.05
0,0,108.034,75.7504,102.049
0,0,107.248,10.0274,108.592
0,0,116.57,156.239,115.838
0,0,101.446,10.8356,95.7464
0,0,105.315,44.5298,77.1946
0,0,89.8127,51.808,107.434
0,0,111.185,20.5783,86.143
0,0,142.739,153.72,103.302
0,0,130.546,136.815,262.668
0,0,110.071,48.2152,140.784
0,0,87.3853,127.043,28.328
0,0,125.36,34.8481,140.363
0,0,98.4138,56.8305,89.493
0,0,70.8055,26.4795,18.0617
0,0,126.836,114.853,89.7659
0,0,93.4071,1.78816,91.4854
0,0,116.605,24.4497,69.0501
0,0,100.53,29.2425,86.9479
0,0,136.221,205.256,91.8225
0,0,148.035,37.8005,187.554
0,0,102.266,67.8832,55.422
0,0,85.8562,10.6563,72.2735
0,0,119.835,168.665,7.3253
0,0,122.532,54.5874,156.466
0,0,106.052,0.830119,104.833
0,0,110.954,6.79493,106.482
0,0,87.6226,30.9117,136.935
0,0,91.2773,6.7523,87.3071
0,0,119.169,168.519,119.888
0,0,99.0191,35.5033,61.8775
0,0,144.632,125.819,62.2966
0,0,100.547,29.3776,110.293
0,0,79.0858,57.6331,136.619
0,0,149.858,74.3142,94.1807
0,0,126.69,252.353,719.559
0,0,87.4623,45.8613,76.5607
0,0,151.923,40.1431,86.1
0,0,106.517,51.2774,104.822
0,0,85.0655,84.9862,42.7772
0,0,123.682,153.922,88.0173
0,0,73.4153,33.311,114.732
0,0,106.165,314.611,587.311
0,0,132.893,293.449,196.359
0,0,91.7782,64.903,34.9337
0,0,80.7903,80.3928,59.4443
0,0,83.487,109.509,-70.7609
0,0,149.098,156.758,121.329
0,0,102.218,66.3089,162.216
0,0,118.849,120.352,49.5164
0,0,109.343,71.8554,95.174
0,0,111.445,54.9987,172.223
0,0,82.4152,49.7197,136.4
0,0,92.1493,681.072,741.083
0,0,65.8652,168.176,280.713
0,0,125.439,552.72,1541.76
0,0,90.0075,63.2852,123.55
0,0,84.6949,107.779,38.2522
0,0,124.035,267.174,-60.4895
0,0,102.214,11.7017,104.687
0,0,100.82,239.559,219.209
0,0,68.0174,30.2739,52.4149
0,0,136.654,39.4109,157.792
0,0,124.784,214.891,313.855
0,0,61.7045,39.6475,66.0843
0,0,76.0542,99.7706,54.0508
0,0,80.829,120.001,203.837
0,0,81.9677,41.8041,154.821
0,0,106.738,35.6633,115.591
0,0,115.101,19.7724,108.423
0,0,106.224,39.9374,127.744
0,0,117.08,45.5504,42.1825
0,0,87.0342,42.3572,138.704
0,0,70.7972,51.8458,74.5495
0,0,122.037,18.4404,122.599
0,0,135.11,1.48593,136.789
0,0,123.944,24.1181,138.334
0,0,63.5132,251.054,196.046
0,0,105.596,68.703,141.587
0,0,104.129,202.386,372.119
0,0,126.443,7.75209,122.88
0,0,139.227,240.951,94.3023
0,0,141.615,107.878,58.7744
0,0,87.6485,15.7977,91.4149
0,0,108.576,22.3715,104.983
0,0,123.091,29.1148,79.4562
0,0,128.725,98.9474,128.477
0,0,89.9959,121.125,188.381
0,0,103.465,2.30887,101.619
0,0,95.0262,36.7362,73.1464
0,0,136.454,128.724,176.684
0,0,116.031,46.3173,26.5322
0,0,120.898,31.2785,135.486
0,0,101.109,48.7692,75.7424
0,0,133.512,64.9657,125.801
0,0,118.769,9.80692,113.442
0,0,130.511,151.138,-13.751
0,0,104.284,5.12021,101.768
0,0,98.7453,139.848,53.6179
0,0,91.4327,95.9653,31.6305
0,0,101.158,75.95,228.477
0,0,124.469,1.24862,123.935
0,0,121.743,27.0462,97.8639
0,0,110.742,88.1499,124.532
0,0,83.5289,36.0559,67.4723
0,0,117.499,10.5199,111.253
0,0,82.4041,14.1562,105.358
0,0,95.0876,23.3076,64.9324
0,0,110.375,22.0769,166.154
0,0,112.595,152.656,364.411
0,0,95.0845,123.186,-43.9259
0,0,102.703,13.255,117.411
0,0,140.447,19.4048,164.675
0,0,98.7569,76.312,106.929
0,0,104.949,47.4061,96.811
0,0,110.184,44.0257,44.7549
0,0,117.57,237.191,172.411
0,0,68.8483,53.0652,66.4544
0,0,98.445,25.6085,99.5108
0,0,116.162,9.83042,127.955
0,0,95.9397,164.449,-9.9137
0,0,98.9302,14.7685,114.113
0,0,96.294,25.2713,90.7017
0,0,112.185,84.4286,134.921
0,0,111.014,53.6832,29.6987
0,0,137.705,12.03,140.376
0,0,129.994,3.13716,130.297
0,0,144.722,208.543,-381.17
0,0,111.159,133.985,313.376
0,0,107.467,189.716,31.6882
0,0,126.017,15.868,142.739
0,0,130.126,64.7965,170.37
0,0,145.576,89.7455,124.965
0,0,120.454,17.0302,137.049
0,0,114.739,90.8495,151.999
0,0,110.811,54.5097,58.0585
0,0,95.5751,7.55954,95.1922
0,0,155.861,46.0508,152.757
0,0,138.189,26.3536,137.08
0,0,90.7794,65.7945,57.0787
0,0,76.232,69.3624,65.9119
0,0,111.62,36.6661,153.206
0,0,109.743,96.8081,194.689
0,0,76.7817,175.548,26.4566
0,0,115.725,203.893,65.2937
0,0,140.438,41.2969,89.01
0,0,48.5484,20.7182,58.2766
0,0,122.137,248.125,-186.735
0,0,78.5997,51.8477,31.4565
0,0,144.349,112.134,199.282
0,0,82.7349,177.865,297.299
0,0,130.218,21.5455,133.995
0,0,122.33,24.37,112.507
0,0,123.15,76.4794,141.27
0,0,105.235,23.7014,112.494
0,0,117.16,1.62591,117.294
0,0,83.0678,200.703,250.882
0,0,70.5593,17.3894,61.9956
0,0,73.6641,5.79508,75.0192
0,0,102.831,50.7202,130.441
0,0,129.728,39.9071,137.694
0,0,111.571,331.025,-421.313
0,0,104.726,110.121,119.799
0,0,121.081,46.4379,73.5329
0,0,79.2351,246.779,246.746
0,0,115.697,1.97818,116.464
0,0,130.11,20.6739,170.149
0,0,101.383,2.34451,98.3934
0,0,129.66,173.583,124.685
0,0,127.564,3.80406,131.185
0,0,114.666,172.433,138.728
0,0,102.615,57.3948,141.07
0,0,128.291,124.024,210.309
0,0,80.3066,42.5699,67.4075
0,0,100.435,50.1953,138.355
0,0,91.0195,59.1881,189.222
0,0,114.502,276.531,57.4905
0,0,64.6338,74.7758,-106.022
0,0,121.967,1.96782,119.214
0,0,97.4746,5.83932,104.099
0,0,119.778,133.739,238.241
0,0,70.3733,287.24,136.985
0,0,88.7515,79.5613,85.3626
0,0,109.559,64.4769,13.34
0,0,105.775,276.316,105.615
0,0,92.3848,138.607,249.908
0,0,110.891,111.014,11.2962
0,0,120.354,12.3776,118.628
0,0,122.116,24.9033,125.081
0,0,119.736,131.229,-180.206
0,0,115.759,32.3386,127.108
0,0,93.4549,3.59593,90.7547
0,0,116.313,140.266,98.5265
0,0,121.701,79.111,2.01714
0,0,122.868,23.5419,155.497
0,0,81.9048,206.3,-121.648
0,0,100.271,33.2775,40.1447
0,0,70.5765,196.761,10.8336
0,0,126.765,1.00447,126.421
0,0,110.974,35.9407,112.057
0,0,79.4921,17.7013,90.0309
0,0,86.6335,215.588,653.968
0,0,90.985,200.85,-93.7546
0,0,77.995,68.1889,138.42
0,0,108.266,253.698,294.971
0,0,100.37,252.722,326.981
0,0,123.302,173.123,110.531
0,0,95.6314,194.235,165.482
0,0,115.342,84.3055,144.657
0,0,114.195,209.542,143.329
0,0,133.004,513.53,1166.04
0,0,110.053,27.7865,152.514
0,0,76.072,67.5784,60.3293
0,0,109.81,81.309,89.6646
0,0,92.8239,0.421415,92.8801
0,0,96.0071,111.552,-9.19956
0,0,107.347,225.393,-431.027
0,0,123.842,105.15,-55.5886
0,0,127.888,799.6,1728.68
0,0,113.17,172.882,12.2365
0,0,91.7414,65.9342,0.0126088
0,0,115.218,121.015,178.687
0,0,114.328,101.741,-142.449
0,0,60.3678,191.904,102.218
0,0,101.723,19.8292,69.8458
0,0,105.185,107.023,-124.932
0,0,123.046,20.9357,122.435
0,0,104.496,59.3673,68.442
0,0,89.5965,35.5053,46.2554
0,0,88.4353,15.0427,75.4867
0,0,101.412,120.83,3.84949
0,0,104.36,59.5764,90.6821
0,0,135.57,100.539,239.015
0,0,95.3141,84.1477,33.4792
0,0,123.141,15.7901,112.801
0,0,109.022,98.7356,115.468
0,0,86.5748,13.1594,77.58
0,0,110.741,57.4788,219.024
0,0,115.283,59.8885,108.086
0,0,176.976,13.6469,198.402
0,0,83.4266,112.546,156.178
0,0,100.789,210.156,518.378
0,0,117.23,13.341,138.41
0,0,91.871,103.744,-35.5272
0,0,115.955,123.666,102.691
0,0,116.184,2.28651,116.428
0,0,101.989,99.9439,4.14179
0,0,111.451,237.802,72.3243
0,0,109.722,51.1808,84.0911
0,0,144.771,20.2923,152.723
0,0,94.427,50.1253,128.848
0,0,109.466,67.2742,139.106
0,0,126.42,94.1786,-97.8461
0,0,103.96,181.875,63.2095
0,0,95.7752,103.516,154.733
0,0,127.523,32.6113,147.47
# 
#  Elapsed Time: 0 seconds (Warm-up)
#                0.064 seconds (Sampling)
#                0.064 seconds (Total)
# 
