# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_2b_ppc_model
# start_datetime = 2022-06-12 09:56:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\uacnp0g1.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_2b_ppc-20220612115627.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,alpha,beta,sigma,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76,calorie.77
0,0,114.395,2.76141,56.9293,138.229,73.4315,98.4902,75.7778,228.124,121.964,115.477,117.495,16.3623,191.38,99.2485,113.365,125.423,19.8615,66.2373,197.45,-27.6284,-0.178005,175.749,66.6755,166.096,98.9238,105.256,25.2686,-53.8239,142.192,70.5439,86.9755,71.1267,83.3263,144.315,138.163,40.665,111.047,142.867,22.7559,108.641,118.593,156.617,159.735,95.6903,64.9806,280.467,201.365,61.9596,133.313,57.6968,116.047,174.022,108.202,91.3905,55.8448,220.969,87.3926,44.2614,147.139,96.796,140.998,180.382,131.084,113.898,49.3981,132.169,117.138,74.1135,131.37,163.004,187.51,110.283,162.959,160.325,242.765,192.283,83.69,279.558,240.696,104.081
0,0,135.883,0.47933,326.381,-2.85882,-362.382,371.623,101.244,705.613,177.964,9.39002,471.79,129.58,-72.3164,517.396,-125.886,849.177,353.828,248.188,-28.2991,-358.602,-24.576,250.162,542.764,-442.974,320.207,-341.633,534.992,334.606,109.29,882.73,-34.2127,399.532,626.903,642.05,237.752,-162.705,1174.23,-361.914,-161.558,-274.282,501.456,156.813,-120.071,707.914,320.133,244.235,112.47,-143.256,162.058,554.034,579.121,22.5209,695.627,-337.616,-444.968,374.279,49.028,902.054,499.553,-222.516,-123.192,-48.429,608.066,59.2564,-117.558,544.08,-381.144,6.28151,-108.484,410.693,13.3929,413.439,206.537,-50.4151,-429.425,453.363,176.574,69.3896,380.953,-911.26
0,0,124.003,1.33416,177.276,113.727,280.094,-6.6244,259.691,213.623,-162.721,93.1971,135.298,28.9659,138.897,-86.3965,-99.6834,260.965,243.668,11.2812,76.3909,-27.7304,73.8698,-51.7924,405.338,354.807,263.548,102.211,-174.398,-84.5293,192.037,639.309,192.886,537.832,4.28487,111.015,282.469,126.207,128.926,213.68,439.058,182.534,42.5283,-52.8143,316.805,129.898,368.037,-245.714,37.2486,-26.4133,320.538,328.49,321.686,-4.77358,195.026,-41.2188,75.7409,264.204,393.753,-21.3467,305.647,44.0641,168.829,269.657,99.3894,209.23,51.9525,-17.4033,338.241,291.379,50.734,-128.274,-68.9288,161.596,120.665,375.533,45.4408,304.084,-149.699,9.5384,305.954,174.276
0,0,120.318,1.02341,287.512,54.2222,346.7,717.628,814.955,-268.121,-62.6627,131.583,191.787,211.589,114.983,20.7787,-138.717,-355.807,484.959,-370.879,-355.701,530.353,428.758,49.0298,147.976,440.757,84.9692,42.1919,-196.588,-204.258,113.503,117.289,233.059,183.091,-57.9446,348.668,-347.941,-206.919,-25.7362,287.881,-53.4025,544.887,428.055,749.498,-62.6563,394.742,471.899,-394.162,491.473,-53.6606,73.0938,-215.888,-174.899,390.108,243.343,206.938,263.683,79.4769,357.896,20.7346,-33.5022,-479.727,298.978,117.701,-85.6801,-87.3045,315.542,27.5744,302.16,113.479,217.434,-205.94,673.299,391.78,-305.505,37.1724,195.763,132.728,-688.035,-10.5338,-183.076,-301.47
0,0,120.473,0.252665,5.31435,111.963,113.604,113.493,108.922,115.321,119.823,115.953,116.689,119.056,124.308,113.526,112.536,115.091,115.675,118.358,113.64,128.154,119.569,125.528,123.07,116.914,114.588,121.802,125.088,117.818,120.694,110.096,121.901,113.303,117.066,117.694,128.307,124.068,116.066,115.661,118.363,123.106,123.123,124.207,116.172,115.308,115.099,119.022,118.235,125.299,118.48,114.6,122.416,123.171,114.628,126.156,125.731,119.384,121.849,118.108,111.302,125.227,118.235,119.007,118.468,120.035,121.305,129.811,118.638,113.763,110.659,122.118,123.617,123.875,127.478,127.689,138.357,120.558,121.802,134.863,120.879,120.785
0,0,93.5003,0.434789,37.8549,133.905,85.844,78.7153,75.5149,136.854,105.798,128.248,83.072,112.672,125.004,137.484,69.2435,68.1016,91.3784,113.748,93.7095,83.2461,101.675,111.437,99.7882,101.972,140.347,116.3,80.1901,73.2677,-7.17165,59.941,126.399,66.6826,115.35,188.1,94.8343,94.2245,99.0908,71.8179,141.408,119.382,91.5755,52.7977,109.536,100.87,129.974,27.0945,117.323,163.961,56.6987,125,92.2176,92.5498,164.333,133.456,101.572,76.2846,142.114,111.213,137.398,47.8243,90.4489,67.3798,145.301,95.1377,53.5513,90.4386,120.78,71.1549,111.136,135.521,102.419,90.7365,128.128,107.059,86.7687,90.9226,70.9227,96.8903,59.7162,100.007
0,0,114.093,0.357793,161.281,172.562,14.2703,21.6816,-64.1291,213.511,268.826,237.814,118.052,-25.3406,89.0653,131.399,-19.8957,-28.2928,11.6046,226.321,-333.314,-123.399,213.607,-52.5565,-116.675,162.283,117.857,-91.1849,238.022,280.908,344.973,305.493,52.9609,-31.3263,376.822,40.6819,17.6625,184.592,109.516,137.922,84.173,28.696,78.9511,88.1255,350.029,-34.1001,302.871,-61.5835,196.513,119.583,280.692,348.634,207.381,-46.7614,234.63,-70.6162,110.117,-6.59743,165.858,37.9748,312.509,176.537,177.135,157.052,136.971,200.651,-64.4579,-27.472,12.7356,469.627,192.214,212.224,89.1735,-18.1929,343.856,-31.7087,45.2619,13.1582,94.4422,135.258,5.362,-95.7216
0,0,72.4346,0.175311,52.8539,43.0605,158.269,55.4769,148.115,71.6,104.589,-3.77944,49.2384,59.9119,96.5481,96.1396,110.231,-56.7337,80.9576,122.404,47.133,162.5,94.622,37.9913,15.078,62.3478,79.0427,68.2436,49.3126,31.896,1.98146,-11.7859,141.75,74.4252,76.0066,78.9945,108.96,202.272,-6.35623,86.3369,1.39418,153.248,97.5447,35.6889,77.4894,20.9857,63.9375,113.487,162.246,97.7173,59.1195,-2.77038,89.789,129.458,102.607,76.5354,18.0984,143.109,90.4725,1.46993,-38.2827,-15.7979,72.0655,155.04,4.03717,57.2985,15.2886,75.442,-42.5675,85.1977,120.4,144.317,5.14031,10.22,51.1843,77.0409,39.333,119.852,59.0314,102.97,-72.7493,17.3256
0,0,64.6203,1.26885,9.08581,58.294,67.241,61.8143,56.1436,55.6874,53.97,63.9844,49.3674,79.7302,61.4897,74.9504,54.9399,56.1931,56.3889,72.5871,62.7642,44.8312,61.9013,67.0696,48.653,57.0162,57.7889,53.8005,69.2979,61.507,68.7103,57.8024,60.9304,55.9393,50.3347,63.6368,48.062,63.646,54.9916,63.9732,55.3047,68.7069,74.4812,69.6166,67.6963,71.2555,64.4008,65.4303,73.7126,63.044,70.1032,74.1806,65.1007,50.6823,87.9343,66.1857,74.8669,79.0673,62.0636,59.109,69.8279,63.7703,69.0035,58.8105,69.9724,72.7113,82.5934,69.7145,64.0767,62.0812,70.7853,76.4618,91.8585,79.5814,81.7506,60.677,80.3965,63.6255,87.6737,82.6458,62.8964,93.3472
0,0,112.641,0.227226,14.1096,115.028,108.983,87.1967,90.9118,99.9426,132.178,110.625,91.9159,91.871,123.053,111.835,101.083,119.613,101.609,123.745,122.979,97.5826,103.823,114.875,121.05,110.939,125.638,113.529,133.99,90.3072,98.9368,102.805,105.06,92.9105,99.2613,108.788,81.7844,128.883,103.833,104.687,99.8678,110.322,113.471,110.064,118.075,115.507,132.347,112.603,122.789,104.765,96.8175,101.364,128.062,108.402,107.194,146.163,91.3892,122.291,117.974,102.018,111.14,131.635,125.21,109.759,99.5445,100.12,136.787,123.353,112.989,107.301,149.256,121.515,97.8272,131.326,121.544,110.54,119.224,126.05,117.764,102.959,102.593,116.082
0,0,99.8702,0.995542,110.607,226.23,137.856,55.2642,-13.1639,-124.424,54.4036,173.464,156.22,170.95,349.79,270.828,2.98245,-63.4833,101.802,183.003,174.719,70.9765,272.657,219.674,193.426,-36.3588,109.648,-55.0572,189.188,137.785,124.511,60.772,242.847,132.877,171.387,106.819,73.8972,-37.6291,155.356,-143.067,-41.8881,251.963,-53.9021,207.672,160.695,-111.622,-76.1587,174.078,230.529,100.504,200.24,100.674,83.8484,103.79,-15.3145,193.482,200.615,111.029,165.595,99.2775,5.28714,123.238,90.8603,119.934,42.4642,152.894,211.759,-46.431,13.8339,299.27,108.928,252.665,136.908,95.6921,-48.4964,106.374,283.531,187.9,115.937,80.5621,77.9742,296.128
0,0,86.4738,0.0581076,14.6387,69.5669,103.991,66.2329,125.397,87.9408,87.4433,103.673,52.8257,78.7105,87.5326,68.1508,87.1351,69.1861,83.18,77.7186,74.2778,96.2391,105.41,92.0194,78.213,51.2358,83.5238,69.1407,109.799,100.481,114.553,78.9809,87.7234,93.0355,83.7742,101.664,110.931,94.881,84.669,75.9324,68.1333,117.842,99.8224,57.0811,87.2419,96.7586,88.1822,74.4115,91.0456,95.6143,97.6674,75.533,75.1956,93.3787,109.914,93.5364,102.194,61.1682,121.33,76.7164,81.7083,58.3973,98.4621,91.3118,74.4099,84.9783,69.2517,84.8873,110.659,111.954,87.0983,80.1787,71.31,74.4727,77.6208,104.829,62.5416,84.5142,95.2945,75.8415,70.7631,117.859
0,0,110.19,0.665824,131.112,219.048,72.8827,13.8753,134.196,107.961,-57.1938,183.931,260.803,-134.663,122.551,33.0856,63.873,56.9897,184.769,271.611,306.014,169.736,-29.8693,186.215,74.3241,-81.1204,307.491,-80.8018,238.462,302.021,357.943,-48.7054,184.051,195.623,84.8143,157.821,286.736,259.868,-24.8142,197.418,-1.79103,11.071,220.642,263.85,345.525,13.3407,52.5583,49.035,112.597,106.761,76.3387,160.201,89.4747,-122.38,69.148,85.516,321.035,258.368,161.412,-275.313,35.3575,53.9407,219.78,3.92745,363.385,333.446,72.257,2.59848,162.747,383.885,50.8526,312.136,224.145,150.252,-26.6731,116.337,45.5404,32.1913,38.5836,278.484,121.539,6.49935
0,0,101.092,0.436597,524.042,435.2,429.765,617.732,452.931,860.984,-426.625,-711.657,196.753,312.765,-4.70989,278.739,880.494,1016.84,868.32,189.143,851.763,488.235,149.776,1002.15,647.375,-127.251,-1088.93,172.965,1013.83,58.4699,128.001,-395.251,847.353,-1244.32,-360.474,856.533,-165.268,626.625,126.99,512.402,616.159,405.627,138.535,-100.787,-384.206,486.804,149.756,400.383,620.49,25.7392,-84.5224,206.625,-621.586,716.275,44.2255,-207.874,-468.722,910.395,125.934,-195.425,-599.185,-423.779,-21.4183,597.828,782.16,-74.7546,473.145,-143.265,1012.18,863.355,49.0143,697.474,-73.7912,195.688,138.747,-32.617,-342.025,-152.845,205.588,550.081,-243.032,122.131
0,0,131.004,0.164369,37.0558,211.773,150.792,138.976,143.175,131.938,173.249,87.5822,157.479,176.293,103.371,103.2,107.491,184.216,113.807,156.571,132.991,170.976,116.773,143.458,94.5533,175.972,141.184,112.136,145.791,173.028,223.681,195.256,124.703,226.621,134.214,140.631,142.355,86.8268,134.165,154.217,134.824,190.052,194.8,159.454,122.978,158.256,132.485,92.9447,147.076,135.814,131.302,123.865,121.042,150.01,149.55,112.958,126.593,110.129,124.644,111.797,148.489,71.1813,90.6608,105.189,138.145,114.286,130.509,109.669,86.6672,73.7935,115.604,119.528,163.002,189.567,37.8724,105.008,130.969,106.498,180.843,186.091,144.961,175.271
0,0,110.526,1.26798,125.057,62.6492,76.8893,240.702,-15.478,69.6049,50.6517,-199.867,-126.192,240.432,110.77,-63.1848,121.965,70.4898,-76.7157,97.7202,235.8,38.3829,359.821,11.4215,218.832,41.9241,76.5598,41.2304,-51.9807,-19.1977,135.009,179.85,-152.197,-10.8816,-34.1567,268.788,311.227,210.41,-110.002,138.121,176.147,259.978,-15.4998,441.111,287.229,154.709,55.7004,139.39,144.49,116.179,257.137,167.966,236.434,38.0588,2.95342,190.153,106.571,169.307,213.563,150.46,125.997,276.378,312.466,85.21,-73.8562,248.405,211.246,199.422,35.7482,70.1868,184.228,358.629,-22.7078,180.63,219.987,8.15236,-53.923,88.3436,163.229,-62.7266,152.109,-178.473
0,0,133.403,1.19299,21.5638,130.232,118.407,150.435,106.474,141.953,135.068,114.915,156.946,140.899,158.867,119.395,113.638,142.601,108.787,130.022,113.239,133.776,134.563,107.387,149.878,150.181,91.5495,148.266,166.604,130.889,148.712,125.523,151.538,96.3002,159.233,183.592,98.9789,120.66,95.7762,156.383,116.183,157.765,113.67,91.8718,137.439,131.162,136.585,125.674,152.259,128.974,159.202,103.6,80.6288,135.482,128.803,120.026,95.9194,139.282,150.907,150.836,148.774,135.04,140.861,100.962,160.523,144.706,146.551,147.83,156.547,161.435,171.146,133.55,99.943,98.7912,156.105,122.034,150.046,110.319,149.302,107.809,129.741,138.802
0,0,93.5598,1.37755,221.003,-106.833,88.4273,427.271,-116.375,2.87219,-80.3457,470.69,24.2234,179.438,40.761,-240.023,-105.035,-254.376,-117.15,19.9175,247.346,-145.019,-8.02932,-230.919,-523.819,124.417,-81.6364,590.649,-266.748,-95.1039,-158.478,168.275,382.894,257.049,140.962,-96.8221,138.968,275.495,51.098,243.82,141.844,-0.315905,421.951,179.343,-4.57879,-10.1971,196.652,66.0568,419.003,93.5086,72.6516,-101.975,716.915,42.0032,-169.328,394.211,-1.01177,53.4146,117.856,123.75,-288.464,242.872,65.1426,120.558,-16.3831,78.3375,89.7252,-131.654,-118.102,318.22,444.526,243.143,-10.6712,413.021,263.861,75.9391,-98.2745,-104.72,-79.0039,-170.197,111.604,216.56
0,0,122.157,0.374918,155.941,167.152,318.518,-27.5147,226.001,323.107,27.5691,110.247,286.16,-27.1013,86.0159,-20.6196,294.505,148.274,99.836,294.977,160.731,197.156,364.151,285.536,74.6802,73.0821,331.702,267.697,289.599,-11.5194,122.417,68.3911,-23.6832,188.356,92.3885,-170.764,306.342,216.345,-35.7945,-301.066,22.1571,251.971,-70.0895,76.8816,12.4358,105.161,240.313,162.615,157.628,-97.3539,133.261,0.311768,290.628,291.026,6.0442,195.265,-38.1633,25.2688,178.008,290.762,2.90009,-46.0726,193.394,175.409,174.038,218.362,195.254,83.5325,-78.6812,141.863,101.695,49.0548,63.6154,311.111,145.343,-24.3263,214.854,220.021,27.4764,340.385,226.324,148.132
0,0,120.616,1.62561,240.837,-43.1656,383.026,78.192,326.606,-101.016,-291.973,336.303,84.7882,83.3724,21.4032,-197.05,-258.621,386.716,224.746,180.563,95.4157,239.277,174.17,226.994,-74.0538,-33.7296,151.843,504.115,497.099,246.99,157.371,-139.953,79.4807,-290.348,-237.413,181.381,92.3496,220.022,40.0576,211.017,68.7176,17.8797,689.961,476.878,-53.4517,354.881,330.799,-219.371,631.165,-212.327,205.849,551.386,360.9,142.814,212.95,283.16,203.814,464.153,304.55,172.919,73.9732,168.633,19.4259,64.8181,4.50958,84.2062,459.176,-240.442,353.855,129.216,-204.322,143.078,-72.0999,223.357,-25.273,-83.8358,410.21,71.0948,237.772,-159.866,381.22,147.549
0,0,112.354,2.67419,38.6475,21.9068,48.6835,81.3639,70.2826,90.2137,81.5379,117.972,99.0702,136.352,52.8483,87.3273,44.3309,74.3797,105.337,47.9112,73.2238,77.6418,63.2872,129.596,104.876,82.4156,100.862,95.0964,101.33,89.1059,155.184,118.796,140.981,126.09,68.643,131.623,112.485,161.749,144.003,84.0179,94.8804,148.048,88.2021,162.235,141.886,39.736,147.873,67.0919,141.238,109.78,63.2195,48.142,103.319,97.3933,89.6666,40.5627,137.1,78.5583,95.7117,104.787,110.724,158.635,109.686,90.9625,47.9598,118.656,166.837,130.375,139.184,155.207,142.305,153.738,136.968,194.514,107.293,149.554,138.259,148.641,177.316,115.158,168.287,162.315
0,0,70.4746,0.198823,20.8477,42.4185,81.0737,73.3665,72.9839,100.647,98.9981,37.2375,57.2644,64.2749,76.3358,63.316,96.8401,80.4885,76.9082,135.426,64.4029,77.9053,69.3027,81.4386,86.6451,87.0537,85.324,87.0454,82.0099,83.369,96.1086,79.587,61.6749,56.0194,33.1903,88.3668,88.7467,44.6167,93.1412,87.831,77.1912,26.5776,63.8738,57.7445,81.8118,62.4996,58.7632,109.238,92.0432,92.8643,33.0158,62.7759,64.3234,72.7704,77.0199,51.5512,54.1665,62.1568,77.1225,87.6353,54.9741,87.3655,64.2678,105.049,97.277,99.3352,59.7967,5.70808,95.8336,68.9318,111.89,86.1128,71.0979,112.641,28.1923,102.753,63.5346,83.3512,60.017,70.0113,64.074,68.197
0,0,85.8704,2.3443,106.511,236.456,-12.3986,124.686,-56.4984,49.6729,64.9808,63.062,112.665,-107.204,32.2205,140.811,230.477,22.5597,23.0856,-4.47239,11.4979,201.644,-107.707,93.2616,-28.3252,227.995,197.124,29.9711,159.236,46.3352,282.349,-80.0881,200.51,226.996,32.23,179.91,-173.015,10.626,-5.90138,157.515,298.86,59.3179,-49.8372,145.746,91.3425,0.884955,10.3664,-97.7171,98.8988,76.52,72.1075,142.71,216.238,154.822,150.753,-37.4037,152.82,-34.3594,161.498,236.087,23.9705,62.6913,175.795,102.898,165.013,92.2,158.452,147.426,94.708,37.5598,-89.2236,40.5852,-9.77109,-6.20321,32.8551,69.7189,151.272,349.938,140.709,168.611,102.744,74.4804
0,0,101.077,2.4639,82.4963,119.299,106.371,160.891,134.322,216.721,107.505,97.1856,91.9288,54.5902,30.7699,19.2996,93.3273,105.863,115.378,228.397,102.061,-47.5293,87.0411,305.821,0.451718,293.758,65.3886,149.852,210.875,93.0169,259.628,273.86,219.134,145.187,144.238,210.395,54.0081,-149.934,-37.1604,111.908,124.346,50.4776,-48.3679,204.878,55.285,80.7534,91.2535,103.033,175.537,-113.312,109.638,86.4446,9.21606,223.956,79.1287,181.825,88.2405,-16.669,-69.0771,90.8989,328.212,140.841,60.1444,171.425,-141.153,-100.083,29.7385,283.343,176.507,50.4215,96.0132,49.6857,24.6374,133.795,78.6512,133.595,239.34,167.545,157.179,177.223,119.587,66.1006
0,0,140.335,0.688792,135.096,6.30313,55.8239,225.693,313.85,228.198,477.162,258.176,36.03,284.783,138.488,-59.6479,6.47878,118.364,405.888,186.806,183.856,240.993,-25.027,229.2,237.765,195.975,39.9242,-280.632,45.5784,56.0189,-83.3592,-172.503,-11.1679,280.611,350.758,101.47,289.971,156.149,186.91,57.8478,5.16465,133.655,-56.2104,187.754,-68.655,111.72,153.008,396.258,241.694,117.152,189.407,-226.825,184.81,158.147,3.48643,-7.29417,-8.42771,137.532,-119.224,76.5159,57.4806,54.8983,313.448,253.637,93.5971,78.8913,-59.2054,259.712,-57.8937,67.6385,362.64,8.05124,70.1391,283.43,225.184,38.8768,-17.9487,78.9657,130.665,324.002,359.415,185.04
0,0,101.076,0.263699,40.0622,49.9341,45.4711,94.4933,65.8324,54.3064,112.149,108.73,74.1285,102.394,130.701,100.955,137.358,138.421,217.378,127.389,76.0896,79.4273,128.044,65.2506,103.332,100.157,134.97,140.876,104.214,77.0539,106.244,79.0658,67.229,52.2691,141.461,154.818,87.9027,54.9334,120.015,93.079,46.881,96.6216,107.053,58.4694,134.958,68.5034,106.543,123.935,55.8123,48.4155,61.3903,158.222,-12.3994,128.794,124.395,71.6971,132.436,196.802,99.1266,96.4139,151.006,76.1653,86.7232,55.7162,61.4058,49.0997,-11.4247,100.183,95.6234,81.1107,90.3556,135.552,96.2565,70.8464,82.3587,143.307,37.419,92.0566,155.531,128.817,118.389,121.107
0,0,117.142,1.88837,8.01682,108.374,112.373,96.0567,102.927,102.532,103.977,103.675,113.207,101.397,113.767,106.828,99.6754,124.234,120.127,101.909,99.7306,108.982,115.732,107.155,95.8302,114.826,122.663,110.347,125.669,103.585,115.295,113.309,110.654,118.512,112.921,108.197,110.428,106.678,120.014,118.857,111.261,109.192,129.072,106.362,103.591,115.136,127.29,119.108,138.821,108.702,115.081,125.602,126.238,130.814,129.936,126.566,137.16,134.234,115.932,112.062,118.71,112.955,126.897,124.217,142.02,106.464,131.935,128.285,127.454,128.613,135.406,128.608,117.211,125.262,129.606,135.596,138.187,125.675,129.949,135.461,141.665,119.828
0,0,99.9267,0.144556,16.6499,77.8928,81.6236,78.1046,74.7233,92.4714,85.4799,101.517,87.8496,121.786,96.6192,91.5508,79.2532,104.887,108.245,116.854,82.4688,106.733,80.033,116.365,79.7363,88.8493,120.152,115.348,119.701,81.5978,87.1771,81.8662,118.231,81.5186,105.406,112.988,103.409,105.323,97.5813,122.577,137.948,100.623,89.4549,135.421,109.865,101.246,105.57,83.7471,91.0888,98.2812,118.353,78.3211,101.227,96.1048,87.2582,99.9911,118.97,93.6906,135.93,93.4695,92.8841,124.029,107.805,96.6957,121.9,88.1,110.924,75.1902,92.8953,142.534,122.539,100.845,99.2556,94.4384,69.8779,133.639,80.7856,102.952,102.203,92.0302,51.5215,88.3696
0,0,108.194,2.34282,209.311,311.179,236.607,-64.0065,370.524,357.183,239.839,88.6165,207.318,292.079,-127.097,109.685,234.254,220.95,-18.779,338.573,70.9642,313.4,-29.1459,405.97,303.763,207.028,226.381,-182.429,406.991,211.933,69.0118,-4.40041,249.492,224.061,-11.0437,89.5081,-9.23625,281.034,1.06989,-69.6083,183.366,109.639,-147.32,337.764,428.373,283.623,-35.2927,447.614,-15.9459,732.416,-157.651,-349.635,192.538,316.445,251.104,-327.493,-181.588,-514.289,241.491,-37.2511,69.5749,257.531,336.939,-354.252,245.641,241.442,545.94,-116.544,-193.171,-93.6225,231.51,-206.326,-190.81,173.478,61.5655,79.2894,297.546,-19.4408,474.301,-69.6207,261.252,-39.6557
0,0,98.862,2.40972,248.742,8.08868,377.682,207.856,129.568,-159.113,273.644,236.605,455.655,302.294,-210.578,-284.64,-130.286,189.033,27.3304,414.617,-339.752,157.222,-136.805,273.787,37.3446,98.9589,247.312,126.196,199.867,242.385,651.416,217.456,199.203,166.046,131.55,173.336,-136.669,270.661,99.3577,395.916,151.683,-85.5196,245.415,270.543,-65.0539,140.61,200.421,179.802,163.085,54.2793,595.764,459.659,-490.24,514.843,-16.5416,14.9872,43.8049,167.293,195.835,193.179,-326.818,389.142,81.0955,551.307,14.529,-343.761,196.499,-59.3894,544.125,426.832,175.971,107.33,10.6867,300.25,332.88,-12.7637,-325.323,217.604,315.455,-142.688,25.7255,61.0885
0,0,79.2415,0.250772,15.8793,58.4876,53.2996,52.2521,56.9998,106.324,46.6275,55.7889,45.5107,80.3031,73.3779,98.6567,81.3056,68.86,52.2871,76.9128,68.5603,68.3852,59.1893,88.5889,93.6949,95.6281,81.8968,76.0868,96.1426,69.7856,83.5886,95.1514,94.9372,53.6859,80.0771,85.0871,52.0131,74.0926,96.4903,64.7203,85.7911,89.6322,86.157,80.5134,95.7025,49.6735,51.0556,77.6617,81.1487,61.4145,93.1289,71.9417,89.5308,94.6452,97.4191,85.5115,90.6864,77.9294,94.202,51.1559,84.5857,96.4268,96.1512,64.2383,65.9892,73.9831,97.7755,88.4851,86.1455,91.8834,60.3757,84.8721,74.7324,91.614,76.3602,53.5362,72.6234,81.8979,72.1908,77.3999,73.2131,77.9995
0,0,130.32,0.989158,58.4105,62.0907,110.685,228.983,106.182,154.768,124.103,38.008,83.7662,75.3734,201.932,112.676,14.3489,193.473,66.2767,219.852,13.0956,221.407,27.8327,181.672,243.76,152.049,141.983,172.597,216.391,127.121,112.266,199.925,211.769,183.749,146.937,96.0767,54.7822,215.052,134.491,191.702,165.989,104.444,118.27,153.679,80.8408,129.473,101.82,46.0807,136.232,175.766,135.414,144.29,166.572,89.282,216.595,39.9357,165.459,150.874,214.933,79.4201,66.586,222.682,163.604,51.162,162.508,181.4,120.222,144.132,112.755,207.01,213.737,-114.464,94.3275,178.658,123.436,107.991,106.962,120.36,179.422,52.421,87.5585,152.706
0,0,91.683,0.165163,291.684,565.678,75.7138,-184.789,62.2351,4.51239,715.138,98.3163,-138.405,-260.091,-268.088,263.649,283.562,-320.225,374.725,-611.428,586.677,-170.018,-391.09,-11.1267,160.174,8.66672,107.061,-393.956,-257.049,74.7917,86.3994,-682.726,564.961,368.847,-91.0563,240.302,-91.678,502.854,15.7375,271.533,570.415,380.61,-265.742,531.77,-123.046,511.464,532.533,-81.3968,612.848,254.907,379.133,506.784,603.444,2.55467,300.6,478.751,-161.471,346.385,64.748,128.202,-107.38,-451.222,-197.157,550.276,249.896,98.6597,40.3938,103.432,128.11,-360.804,163.398,2.55319,-208.547,-173.591,-99.3091,-303.267,62.2091,322.665,-107.622,-693.352,204.418,-211.902
0,0,79.3127,0.791789,2.15978,74.1629,76.4246,73.1794,74.2775,74.6639,76.8246,73.7178,73.9861,71.8806,75.788,73.9346,73.9474,73.2355,68.6077,75.1132,78.2739,80.4175,78.5833,74.3415,74.2073,76.1567,79.3275,77.2772,77.5988,72.0494,78.1244,75.9861,80.0649,79.0254,78.0909,80.9844,77.7783,81.0889,78.1283,81.3008,79.3125,79.3155,81.1181,76.8265,77.7661,82.4838,80.5839,80.1264,81.9166,79.9977,80.0072,78.1336,78.113,79.961,78.8826,78.8639,81.9492,80.8216,82.3,81.502,82.8431,84.1449,83.1823,79.1508,86.671,83.0993,85.8618,84.1713,84.6636,85.4049,79.974,82.9256,80.9803,82.3802,83.7232,86.4104,86.6231,83.9232,87.1475,88.2279,83.9978,87.6031
0,0,98.0526,2.23091,143.139,195.233,231.927,347.552,167.344,172.725,43.0822,103.972,100.679,-22.4847,287.86,204.32,246.838,213.764,91.5509,155.62,171.676,188.08,-55.7751,-41.856,109.3,240.27,-2.0295,130.38,-44.3365,-8.53516,158.35,130.464,205.32,78.7352,212.905,122.042,73.7064,97.3975,246.581,147.037,112.976,127.902,146.896,-2.59449,17.1638,60.4459,90.7874,-103.906,247.182,146.14,61.3208,-20.7102,110.857,70.0385,-221.447,107.818,-155.603,-18.8623,346.851,-88.1606,280.825,131.177,-26.5073,-38.4474,366.718,198.423,186.937,120.651,230.919,268.32,393.812,15.4142,156.903,179.402,-163.741,63.2491,221.003,135.088,-54.144,61.7925,-102.285,211.641
