# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_ppc_model
# start_datetime = 2022-06-19 21:15:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_ppc-20220619231545.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,mu,sigma,calories
0,0,88.7313,20.1591,66.1083
0,0,89.8785,15.5248,108.086
0,0,90.4096,15.4783,79.6499
0,0,93.729,15.9419,86.0097
0,0,98.1595,13.5595,94.2918
0,0,114.116,44.6069,176.598
0,0,80.9941,0.164269,81.1798
0,0,127.04,9.61574,122.162
0,0,74.4824,2.88839,76.5492
0,0,121.237,13.0784,141.89
0,0,125.664,10.003,131.129
0,0,125.283,1.98138,124.551
0,0,102.958,51.7091,178.328
0,0,115.704,21.6532,122.652
0,0,104.724,10.6691,103.881
0,0,104.173,1.41231,104.363
0,0,110.699,22.0055,110.596
0,0,100.112,1.52614,99.3095
0,0,102.82,6.2718,98.8598
0,0,91.9689,7.2969,94.4507
0,0,106.93,2.89836,103.403
0,0,129.018,21.6507,123.463
0,0,120.482,19.2697,139.091
0,0,106.15,6.79088,110.476
0,0,90.2697,17.8934,81.9518
0,0,116.852,4.90819,118.965
0,0,97.9897,8.00429,96.7332
0,0,78.6638,3.72951,71.2351
0,0,117.885,16.1765,112.664
0,0,94.485,0.251853,94.2143
0,0,110.723,3.44362,104.025
0,0,99.4711,4.11866,97.5581
0,0,124.455,28.9092,118.201
0,0,132.725,5.32401,138.291
0,0,100.686,9.56102,94.0884
0,0,89.1993,1.50088,87.2863
0,0,112.984,23.7557,97.1378
0,0,114.872,7.68836,119.652
0,0,103.336,0.116918,103.165
0,0,106.768,0.957033,106.138
0,0,90.4359,4.35376,97.3812
0,0,92.9941,0.951029,92.4349
0,0,112.518,23.735,112.619
0,0,98.4134,5.00047,93.1822
0,0,130.342,17.7209,118.746
0,0,99.4827,4.13769,100.855
0,0,84.4601,8.11734,92.5633
0,0,134,10.4668,126.158
0,0,117.783,35.5427,201.286
0,0,90.3236,6.45934,88.7881
0,0,135.446,5.65396,126.175
0,0,103.662,7.22217,103.423
0,0,88.6458,11.9699,82.6897
0,0,115.678,21.6791,110.654
0,0,80.4907,4.69169,86.3099
0,0,103.416,44.3114,171.183
0,0,122.125,41.3309,131.064
0,0,93.3448,9.14127,85.3385
0,0,85.6532,11.3229,82.6467
0,0,87.5409,15.4239,65.8159
0,0,133.469,22.0786,129.558
0,0,100.653,9.33928,109.103
0,0,112.295,16.951,102.529
0,0,105.64,10.1205,103.645
0,0,107.111,7.7463,115.672
0,0,86.7906,7.00278,94.3941
0,0,93.6045,95.9256,185.004
0,0,75.2056,23.6867,105.466
0,0,116.908,77.8478,316.39
0,0,92.1052,8.9134,96.8296
0,0,88.3864,15.1801,81.8452
0,0,115.925,37.6301,89.9352
0,0,100.65,1.64813,100.998
0,0,99.6743,33.7408,116.349
0,0,76.7122,4.26393,74.5147
0,0,124.758,5.55082,127.735
0,0,116.449,30.2663,143.078
0,0,72.2931,5.58416,72.91
0,0,82.3379,14.0522,79.2389
0,0,85.6803,16.9015,103.005
0,0,86.4774,5.8879,96.7384
0,0,103.817,5.023,105.064
0,0,109.671,2.78484,108.73
0,0,103.456,5.62499,106.488
0,0,111.056,6.41555,100.507
0,0,90.024,5.96581,97.3014
0,0,78.6581,7.30223,79.1865
0,0,114.526,2.59724,114.605
0,0,123.677,0.209285,123.914
0,0,115.861,3.39692,117.888
0,0,73.5593,35.3597,92.2259
0,0,103.017,9.67648,108.086
0,0,101.99,28.505,139.735
0,0,117.61,1.09184,117.108
0,0,126.559,33.9368,120.231
0,0,128.231,15.1941,116.563
0,0,90.4539,2.22503,90.9844
0,0,105.103,3.15092,104.597
0,0,115.264,4.10068,109.118
0,0,119.208,13.9363,119.173
0,0,92.0971,17.0598,105.954
0,0,101.526,0.325193,101.266
0,0,95.6183,5.17411,92.5367
0,0,124.618,18.1301,130.284
0,0,110.322,6.52356,97.7162
0,0,113.729,4.40542,115.783
0,0,99.8761,6.8689,96.3034
0,0,122.558,9.1501,121.472
0,0,112.238,1.38126,111.488
0,0,120.458,21.2871,100.139
0,0,102.099,0.721156,101.744
0,0,98.2217,19.6969,91.8657
0,0,93.1029,13.5162,84.68
0,0,99.9108,10.6972,117.843
0,0,116.228,0.175862,116.153
0,0,114.32,3.80932,110.957
0,0,106.619,12.4155,108.562
0,0,87.5702,5.0783,85.3087
0,0,111.349,1.48167,110.469
0,0,86.7829,1.99383,90.0158
0,0,95.6613,3.28275,91.4141
0,0,106.363,3.10942,114.219
0,0,107.917,21.5008,143.384
0,0,95.6592,17.3501,76.0802
0,0,100.992,1.86691,103.064
0,0,127.413,2.73307,130.826
0,0,98.2298,10.7482,99.3808
0,0,102.564,6.67692,101.418
0,0,106.229,6.2008,97.0136
0,0,111.399,33.4072,119.123
0,0,77.2938,7.47397,76.9566
0,0,98.0115,3.60683,98.1616
0,0,110.413,1.38457,112.074
0,0,96.2578,23.1619,81.3489
0,0,98.3511,2.08008,100.49
0,0,96.5058,3.55933,95.7182
0,0,107.63,11.8913,110.832
0,0,106.81,7.56101,95.3572
0,0,125.494,1.69436,125.87
0,0,120.096,0.441854,120.139
0,0,130.405,29.3723,56.3359
0,0,106.911,18.8712,135.392
0,0,104.327,26.7205,93.6539
0,0,117.312,2.23493,119.667
0,0,120.188,9.12626,125.857
0,0,131.003,12.6402,128.1
0,0,113.418,2.39862,115.755
0,0,109.418,12.7957,114.665
0,0,106.668,7.67742,99.2378
0,0,96.0026,1.06472,95.9486
0,0,138.203,6.48603,137.766
0,0,125.832,3.71178,125.676
0,0,92.6456,9.26684,87.899
0,0,82.4624,9.76935,81.0089
0,0,107.234,5.16424,113.091
0,0,105.92,13.6349,117.884
0,0,82.8472,24.725,75.7591
0,0,110.108,28.7174,103.005
0,0,127.406,5.81647,120.163
0,0,63.0839,2.91806,64.454
0,0,114.596,34.9472,71.0928
0,0,84.1198,7.30249,77.4799
0,0,130.144,15.7936,137.881
0,0,87.0145,25.0514,117.235
0,0,120.252,3.03458,120.784
0,0,114.731,3.43239,113.347
0,0,115.305,10.7718,117.857
0,0,102.765,3.33822,103.787
0,0,111.112,0.229002,111.131
0,0,87.2475,28.268,110.883
0,0,78.4915,2.44921,77.2853
0,0,80.6649,0.816208,80.8557
0,0,101.082,7.1437,104.97
0,0,119.91,5.62072,121.032
0,0,107.2,46.6232,32.1458
0,0,102.408,15.51,104.531
0,0,113.857,6.54054,107.16
0,0,84.5646,34.7576,108.158
0,0,110.088,0.278618,110.196
0,0,120.177,2.91181,125.816
0,0,100.068,0.330213,99.647
0,0,119.862,24.4483,119.161
0,0,118.395,0.535784,118.905
0,0,109.366,24.2863,112.755
0,0,100.93,8.08378,106.347
0,0,118.904,17.4681,130.455
0,0,85.3146,5.99576,83.4978
0,0,99.4048,7.06976,104.746
0,0,92.8136,8.33636,106.645
0,0,109.251,38.9481,101.221
0,0,74.3437,10.5318,50.3077
0,0,114.477,0.277158,114.089
0,0,97.3322,0.82244,98.2653
0,0,112.944,18.8365,129.629
0,0,78.3613,40.4564,87.7432
0,0,91.226,11.2058,90.7487
0,0,105.791,9.08126,92.2392
0,0,103.142,38.9177,103.12
0,0,93.7694,19.5221,115.956
0,0,106.724,15.6358,92.6964
0,0,113.348,1.74332,113.105
0,0,114.581,3.50751,114.999
0,0,112.915,18.483,70.67
0,0,110.132,4.55473,111.73
0,0,94.5184,0.50647,94.1381
0,0,110.519,19.7558,108.014
0,0,114.291,11.1424,97.4341
0,0,115.107,3.31576,119.703
0,0,86.4333,29.0563,57.7639
0,0,99.2896,4.68697,90.8212
0,0,78.5035,27.7128,70.089
0,0,117.836,0.141474,117.787
0,0,106.782,5.06207,106.935
0,0,84.7445,2.49314,86.2288
0,0,89.7435,30.3645,169.65
0,0,92.7895,28.2887,66.7698
0,0,83.6965,9.60408,92.2071
0,0,104.886,35.7322,131.183
0,0,99.3591,35.5946,131.276
0,0,115.411,24.3835,113.613
0,0,96.042,27.357,105.88
0,0,109.839,11.874,113.968
0,0,109.036,29.513,113.14
0,0,122.203,72.3282,267.701
0,0,106.137,3.91359,112.117
0,0,82.3504,9.51808,80.1331
0,0,105.967,11.452,103.13
0,0,94.0767,0.0593542,94.0846
0,0,96.305,15.7116,81.4871
0,0,104.243,31.7455,28.4153
0,0,115.789,14.8099,90.5175
0,0,118.622,112.62,344.085
0,0,108.319,24.3496,94.1029
0,0,93.319,9.28651,80.3994
0,0,109.753,17.0443,118.692
0,0,109.13,14.3297,72.964
0,0,71.3575,27.0288,77.2519
0,0,100.306,2.79284,95.8162
0,0,102.73,15.0737,70.3186
0,0,115.232,2.94869,115.146
0,0,102.247,8.36159,97.1691
0,0,91.8176,5.00074,85.7132
0,0,91.0047,2.1187,89.181
0,0,100.089,17.0183,86.3475
0,0,102.152,8.39105,100.226
0,0,123.999,14.1605,138.568
0,0,95.8198,11.8518,87.1107
0,0,115.299,2.22395,113.842
0,0,105.415,13.9064,106.323
0,0,89.7023,1.85344,88.4355
0,0,106.618,8.09561,121.87
0,0,109.798,8.435,108.785
0,0,152.984,1.9221,156.001
0,0,87.4986,15.8516,97.7453
0,0,99.6526,29.5994,158.468
0,0,111.161,1.87901,114.144
0,0,93.4097,14.6118,75.4663
0,0,110.268,17.4178,108.4
0,0,110.429,0.322044,110.463
0,0,100.492,14.0766,86.7108
0,0,107.116,33.4932,101.605
0,0,105.905,7.20857,102.295
0,0,130.44,2.85807,131.56
0,0,95.1989,7.0599,100.047
0,0,105.726,9.47525,109.901
0,0,117.594,13.2646,86.0075
0,0,101.872,25.6162,96.1322
0,0,96.1426,14.5797,104.447
0,0,118.366,4.59314,121.176
# 
#  Elapsed Time: 0 seconds (Warm-up)
#                0.069 seconds (Sampling)
#                0.069 seconds (Total)
# 
