# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_ppc_model
# start_datetime = 2022-06-21 17:31:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_ppc-20220621193109.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,mu,sigma,calories
0,0,133.212,10.6002,139.003
0,0,132.803,2.09967,132.028
0,0,108.883,54.7962,188.753
0,0,122.54,22.946,129.903
0,0,110.775,11.306,109.882
0,0,110.186,1.49663,110.386
0,0,117.177,23.3193,117.068
0,0,105.835,1.61726,104.984
0,0,108.736,6.64624,104.539
0,0,97.1095,7.73254,99.7395
0,0,113.139,3.07139,109.401
0,0,136.805,22.9433,130.918
0,0,127.66,20.4201,147.379
0,0,112.304,7.1963,116.888
0,0,95.2889,18.9617,86.4744
0,0,123.77,5.20121,126.009
0,0,103.56,8.48216,102.229
0,0,82.8541,3.95217,74.9819
0,0,124.877,17.1423,119.344
0,0,99.8053,0.266889,99.5185
0,0,117.203,3.64921,110.106
0,0,105.148,4.36455,103.12
0,0,131.916,30.6352,125.289
0,0,140.776,5.64186,146.675
0,0,106.449,10.1318,99.4578
0,0,94.1421,1.59049,92.1149
0,0,119.626,25.1739,102.834
0,0,121.649,8.14737,126.714
0,0,109.289,0.123898,109.107
0,0,112.965,1.01417,112.298
0,0,95.467,4.61369,102.827
0,0,98.208,1.00781,97.6154
0,0,119.127,25.152,119.234
0,0,104.014,5.299,98.4708
0,0,138.224,18.7789,125.935
0,0,105.16,4.38472,106.615
0,0,89.0644,8.60196,97.6513
0,0,142.143,11.0917,133.833
0,0,124.768,37.6647,213.256
0,0,95.3467,6.84497,93.7196
0,0,143.692,5.99151,133.868
0,0,109.638,7.65334,109.385
0,0,93.5491,12.6845,87.2374
0,0,122.512,22.9734,117.189
0,0,84.8115,4.97179,90.9781
0,0,109.374,46.9569,181.187
0,0,129.42,43.7984,138.892
0,0,98.5837,9.68701,90.0994
0,0,90.3428,11.9989,87.1568
0,0,92.3653,16.3447,69.3432
0,0,141.574,23.3967,137.429
0,0,106.414,9.89685,115.369
0,0,118.887,17.963,108.539
0,0,111.757,10.7247,109.643
0,0,113.334,8.20877,122.405
0,0,91.5614,7.42086,99.6188
0,0,98.862,101.653,195.718
0,0,79.1489,25.1009,111.216
0,0,123.83,82.4955,335.221
0,0,97.2556,9.44555,102.262
0,0,93.2712,16.0864,86.3394
0,0,122.776,39.8767,95.2353
0,0,106.41,1.74652,106.78
0,0,105.365,35.7551,123.035
0,0,80.7631,4.5185,78.4343
0,0,132.241,5.88222,135.396
0,0,123.338,32.0733,151.557
0,0,76.0284,5.91754,76.6821
0,0,86.7907,14.8911,83.5066
0,0,90.3718,17.9105,108.731
0,0,91.2258,6.23942,102.099
0,0,109.804,5.32288,111.125
0,0,116.076,2.9511,115.079
0,0,109.418,5.96081,112.63
0,0,117.56,6.79857,106.382
0,0,95.0257,6.32197,102.738
0,0,82.8479,7.73818,83.408
0,0,121.278,2.7523,121.362
0,0,131.083,0.22178,131.333
0,0,122.708,3.59972,124.856
0,0,77.3849,37.4708,97.1659
0,0,108.947,10.2542,114.319
0,0,107.847,30.2068,147.845
0,0,124.582,1.15703,124.05
0,0,134.17,35.9628,127.465
0,0,135.961,16.1012,123.597
0,0,95.4864,2.35786,96.0485
0,0,111.182,3.33903,110.646
0,0,122.068,4.34549,115.556
0,0,126.294,14.7683,126.257
0,0,97.2469,18.0783,111.931
0,0,107.349,0.344607,107.073
0,0,101.02,5.48301,97.754
0,0,132.091,19.2125,138.095
0,0,116.773,6.91303,103.415
0,0,120.424,4.66843,122.601
0,0,105.582,7.27898,101.796
0,0,129.884,9.69637,128.733
0,0,118.827,1.46372,118.032
0,0,127.633,22.558,106.102
0,0,107.963,0.764211,107.587
0,0,103.809,20.8728,97.0735
0,0,98.3245,14.3232,89.3988
0,0,105.619,11.3358,124.622
0,0,123.101,0.186361,123.022
0,0,121.057,4.03674,117.493
0,0,112.806,13.1567,114.865
0,0,92.3967,5.38148,90.0002
0,0,117.874,1.57013,116.942
0,0,91.5531,2.11287,94.9791
0,0,101.066,3.47874,96.5649
0,0,112.531,3.29506,120.857
0,0,114.197,22.7845,151.781
0,0,101.063,18.3859,80.3156
0,0,106.777,1.97837,108.973
0,0,135.086,2.89624,138.702
0,0,103.818,11.3898,105.037
0,0,108.461,7.07554,107.247
0,0,112.388,6.571,102.623
0,0,117.928,35.4017,126.113
0,0,81.3862,7.92017,81.0289
0,0,103.584,3.82216,103.743
0,0,116.871,1.46723,118.631
0,0,101.705,24.5447,85.9058
0,0,103.948,2.20426,106.214
0,0,101.971,3.77183,101.136
0,0,113.889,12.6013,117.282
0,0,113.011,8.01242,100.874
0,0,133.029,1.79552,133.428
0,0,127.246,0.468233,127.291
0,0,138.291,31.1259,59.8
0,0,113.119,19.9978,143.301
0,0,110.35,28.3158,99.0401
0,0,124.263,2.36835,126.759
0,0,127.345,9.67111,133.351
0,0,138.932,13.3949,135.856
0,0,120.091,2.54182,122.568
0,0,115.804,13.5596,121.366
0,0,112.858,8.13578,104.985
0,0,101.431,1.12829,101.374
0,0,146.646,6.87326,146.182
0,0,133.392,3.93337,133.226
0,0,97.8346,9.82008,92.8046
0,0,86.924,10.3526,85.3837
0,0,113.465,5.47255,119.672
0,0,112.057,14.449,124.736
0,0,87.3362,26.2011,79.825
0,0,116.544,30.4318,109.017
0,0,135.078,6.16372,127.402
0,0,66.1613,3.09227,67.6132
0,0,121.353,37.0336,75.2524
0,0,88.6998,7.73846,81.6635
0,0,138.012,16.7365,146.211
0,0,91.8012,26.547,123.826
0,0,127.413,3.21575,127.977
0,0,121.497,3.63731,120.031
0,0,122.113,11.4148,124.817
0,0,108.677,3.53752,109.76
0,0,117.62,0.242674,117.64
0,0,92.0509,29.9557,117.098
0,0,82.6694,2.59543,81.3913
0,0,84.9981,0.864937,85.2003
0,0,106.873,7.57019,110.994
0,0,127.046,5.95628,128.235
0,0,113.429,49.4067,33.8936
0,0,108.294,16.436,110.544
0,0,120.561,6.93102,113.464
0,0,89.1763,36.8327,114.178
0,0,116.523,0.295251,116.637
0,0,127.332,3.08565,133.308
0,0,105.787,0.349927,105.341
0,0,126.995,25.9079,126.253
0,0,125.423,0.567771,125.963
0,0,115.75,25.7362,119.341
0,0,106.711,8.56639,112.451
0,0,125.968,18.511,138.21
0,0,89.9799,6.35371,88.0547
0,0,105.077,7.49183,110.736
0,0,98.0146,8.83405,112.672
0,0,115.626,41.2733,107.117
0,0,78.2254,11.1606,52.7544
0,0,121.225,0.293704,120.814
0,0,102.856,0.871541,103.845
0,0,119.583,19.961,137.264
0,0,82.5299,42.8717,92.472
0,0,96.3136,11.8748,95.8078
0,0,111.919,9.62342,97.5581
0,0,109.081,41.2412,109.057
0,0,99.0386,20.6876,122.55
0,0,112.918,16.5693,98.0535
0,0,120.015,1.8474,119.758
0,0,121.337,3.71691,121.779
0,0,119.552,19.5865,74.7847
0,0,116.57,4.82666,118.263
0,0,99.8412,0.536707,99.4381
0,0,116.985,20.9352,114.33
0,0,121.026,11.8076,103.163
0,0,121.901,3.51371,126.771
0,0,91.1786,30.7911,60.7976
0,0,104.953,4.96679,95.9791
0,0,82.6823,29.3673,73.7655
0,0,124.824,0.14992,124.773
0,0,112.981,5.36429,113.142
0,0,89.3691,2.64198,90.9421
0,0,94.7251,32.1773,179.402
0,0,97.9887,29.9776,70.4157
0,0,88.2463,10.1775,97.2649
0,0,110.95,37.8654,138.816
0,0,105.028,37.7197,138.85
0,0,122.226,25.8392,120.32
0,0,101.474,28.9903,111.899
0,0,116.257,12.5829,120.632
0,0,115.396,31.2749,119.745
0,0,129.503,76.6463,283.688
0,0,112.29,4.14723,118.627
0,0,86.804,10.0863,84.4543
0,0,112.108,12.1357,109.101
0,0,99.3679,0.0628978,99.3763
0,0,101.755,16.6496,86.0528
0,0,110.26,33.6407,29.9056
0,0,122.632,15.6941,95.8509
0,0,125.666,119.343,364.59
0,0,114.627,25.8033,99.5627
0,0,98.556,9.84093,84.8652
0,0,116.163,18.0619,125.636
0,0,115.496,15.1852,77.1713
0,0,75.0259,28.6424,81.2721
0,0,106.042,2.95958,101.284
0,0,108.639,15.9736,74.2929
0,0,122.034,3.12473,121.943
0,0,108.122,8.86078,102.741
0,0,96.9474,5.29929,90.4786
0,0,96.0765,2.24519,94.1438
0,0,105.809,18.0343,91.2477
0,0,108.02,8.89201,105.979
0,0,131.427,15.0059,146.867
0,0,101.236,12.5594,92.0065
0,0,122.106,2.35673,120.562
0,0,111.517,14.7367,112.479
0,0,94.6811,1.96409,93.3386
0,0,112.805,8.57893,128.967
0,0,116.212,8.93858,115.138
0,0,162.482,2.03685,165.68
0,0,92.3199,16.7979,103.178
0,0,105.342,31.3665,167.669
0,0,117.673,1.99119,120.834
0,0,98.6533,15.4842,79.6386
0,0,116.716,18.4577,114.736
0,0,116.888,0.34127,116.924
0,0,106.241,14.917,91.6375
0,0,113.338,35.4928,107.498
0,0,112.042,7.63893,108.216
0,0,138.329,3.0287,139.515
0,0,100.57,7.48139,105.708
0,0,111.85,10.0409,116.273
0,0,124.565,14.0565,91.0927
0,0,107.72,27.1455,101.638
0,0,101.581,15.4501,110.381
0,0,125.393,4.86736,128.37
# 
#  Elapsed Time: 0 seconds (Warm-up)
#                0.04 seconds (Sampling)
#                0.04 seconds (Total)
# 
